Close,High,Low,Open,Volume,SMA_5,SMA_10,EMA_5,EMA_10,RSI_14,MACD,MACD_signal,Bollinger_high,Bollinger_low,Return,Target
223.2036590576172,223.55281053469957,219.54262209652958,220.23093972638688,34493600,217.88467407226562,215.36584014892577,219.1098613607366,219.34435182380912,47.19792026681155,-5.101724251055714,-5.180711370213146,246.75975368392676,203.2238019191006,0.013681912241200633,0
220.9890594482422,224.47054292972726,219.93165022699972,222.96422035625233,34466100,219.139599609375,215.8197280883789,219.73626072323847,219.64338957370603,44.75250196262102,-4.652768806239493,-5.075122857418416,244.78475699920878,203.32039589385764,-0.009921878605060552,1
223.30340576171875,224.4406214835582,220.0214308095873,220.84940592957574,37094800,221.0848358154297,217.23326721191407,220.92530906939857,220.3088470624356,47.796522255331475,-4.063379862288571,-4.872774258392447,243.28246639928017,203.4809704903683,0.010472673711788838,0
217.36793518066406,223.26350805320467,217.1484711493609,221.12873402087155,39818600,221.01101684570312,217.67318878173828,219.73951777315375,219.77413581120442,41.48369564226608,-4.028786407114438,-4.703976688136845,240.45559711565616,203.9196851719415,-0.02658029581236332,1
221.58761596679688,225.06908447075043,215.7020132379398,216.48010744476517,65299300,221.29033508300782,218.4842041015625,220.35555050436813,220.10385947585758,46.857464247060626,-3.619158464627077,-4.487013043434892,238.26746102496762,204.52170523479802,0.019412618437147255,1
222.64501953125,223.13381331282267,218.36548628233527,219.27326790744206,36412700,221.17860717773436,219.531640625,221.1187068466621,220.565888576838,48.14262789209343,-3.1726296388515607,-4.224136362518227,236.39304371615216,205.1252332613869,0.004771943413171442,1
223.3433074951172,224.6401362151353,220.4803202973195,220.77959080525144,35905900,221.6494567871094,220.3945281982422,221.86024039614713,221.07087383470693,49.0194254937041,-2.7309259105553565,-3.925494272125653,234.41080169058202,205.92536774301172,0.0031363286964034565,0
202.69386291503906,206.9833664271943,200.75859747782033,205.03811566571247,103419000,217.52754821777344,219.30619201660156,215.47144790244445,217.72959912204,31.86281499129872,-4.000989213457103,-3.9405932603919434,233.0938552182471,204.03616187159665,-0.09245607048480542,0
187.92002868652344,199.39194860307396,186.88255957870848,193.4165691841804,125910900,211.63796691894532,216.32449188232422,206.28764149713746,212.30967722467335,25.095349454855324,-6.1289972187066155,-4.378274052054878,233.18224280676083,198.8911519686298,-0.07288742745362853,0
181.0169219970703,193.6759230716255,174.19361217758157,176.76731422169505,160466300,203.523828125,212.4070816040039,197.86406833044842,206.62008536510916,22.672243245103402,-8.277069013217982,-5.158033044287499,235.9778293548497,191.50480309143938,-0.0367342786061855,0
171.99899291992188,189.87523506652792,168.79683943762106,186.244123618335,120859500,193.39462280273438,207.28661499023437,189.2423765269396,200.325341284166,19.960780536534614,-10.585084630306056,-6.24344336149121,239.8044813456877,182.84797379347248,-0.049818154997102404,1
198.3644561767578,200.1201531468693,171.47028013366514,171.53013119082922,184395900,188.3988525390625,205.02415466308594,192.2830697435457,199.9688167191827,41.855195047229316,-10.169503390951576,-7.0286553673832834,239.33717144175273,181.5067113097121,0.15328847459654016,0
189.95504760742188,194.30440235729913,182.55316692796467,188.6083530498886,121880000,185.85108947753906,201.68931884765624,191.5070623648378,198.14813142613528,38.26024418482062,-10.398849788544538,-7.702694251615535,239.7245286530385,179.19805740653183,-0.042393726837042345,1
197.66615295410156,199.05275825525484,185.60567786476867,185.64558871717136,87435900,187.8003143310547,199.719140625,193.56009256125907,198.06049897667458,43.087364794735656,-9.844900815544122,-8.131135564401252,239.33741798684107,178.0549114198972,0.04059436926686022,1
202.02549743652344,212.42005238891582,200.66881763194172,210.9237150406947,101352900,192.0020294189453,197.76292877197267,196.3818941863472,198.78140778755616,45.673346409779704,-8.950948632224737,-8.295098177965949,238.81399370328808,177.4331391702471,0.02205407661995684,0
201.64642333984375,203.01307326666696,199.31214069618733,201.36710824854455,51343900,197.9315155029297,195.66306915283204,198.13673723751276,199.3023197061539,45.47982761488465,-8.178793161470594,-8.271837174666878,238.35299866269082,176.8417111151412,-0.001876367594633943,0
193.79563903808594,200.2099310657198,191.9002692932641,197.8756484915953,59732400,197.01775207519532,192.70830230712892,196.68970450437052,198.30110503923243,41.55304555482854,-8.106895820575886,-8.23884890384868,237.68821952815247,175.41461097721864,-0.038933417075920684,1
196.4990234375,198.34451232255947,193.9452767059697,196.71848747425943,52164700,198.32654724121093,192.088818359375,196.62614414874702,197.9734538389174,43.36635508094414,-7.742525121966338,-8.139584147472213,236.95325101766264,174.4417593583139,0.013949665806890499,0
192.68833923339844,193.32677585155812,189.3465132845993,192.79807124065385,46742500,197.33098449707032,192.5656494140625,195.3135425102975,197.01252391064122,41.41580972312086,-7.6728018031895715,-8.046227678615686,235.67814488607834,173.2119964103084,-0.019392891310289984,1
199.25228881835938,201.097762433896,195.49148998245192,195.64111763020085,52976400,196.7763427734375,194.3891860961914,196.62645794631814,197.4197538938627,45.927377881422025,-7.007116024684507,-7.838405347829451,233.84360316874904,172.95266453144626,0.034065110587777614,1
204.10043334960938,207.4921254657249,202.30482537338813,205.49700887470834,52929200,197.26714477539062,197.59933013916014,199.11778308074858,198.6344228858166,49.04842083011242,-6.018967591457653,-7.474517796555092,231.51055156393105,173.3753935654635,0.02433168803229968,1
207.8612060546875,208.32008954356945,202.44447210591895,204.38970763388747,47311000,200.08025817871095,198.54900512695312,202.0322574053949,200.3120198256113,51.392188679109026,-4.876180340046233,-6.954850305253321,229.72008534316336,173.85307444687572,0.018426088780694405,1
208.76898193359375,209.2378355121778,205.69650080604464,205.86608387594285,38222300,202.53424987792968,200.4303985595703,204.27783224812785,201.84964929978992,51.96655231941978,-3.8528500263490457,-6.334450249472466,227.42886058899776,174.6908568182288,0.004367221263343435,1
209.62689208984375,210.98357193193158,206.95344326011445,209.48723454234343,38743100,205.92196044921874,201.62647247314453,206.06085219536652,203.26369344343607,52.537348064816925,-2.938751106841579,-5.6553104209462886,226.2894644786688,175.05614861947575,0.004109375580146679,1
210.69427490234375,211.72175863443914,207.86119803545407,208.18042396697467,36827600,208.21035766601562,202.49335021972655,207.60532643102562,204.61470825414654,53.2812088154403,-2.103939351736443,-4.9450362071043195,224.36915081307131,175.8871281786279,0.005091821959763321,1
211.9811248779297,213.0584895980106,206.16535854293033,208.78894157113288,52286500,209.7864959716797,203.52682037353514,209.063925913327,205.954056731198,54.212906710556396,-1.3232533421146115,-4.220679634106378,222.248556359963,176.9413331664042,0.006107664653832723,1
212.79913330078125,214.0360957896086,208.3899124386699,208.56948083895412,57365700,210.77408142089843,205.4271697998047,210.30899504247844,207.19861610748586,54.82957586519258,-0.6312707157490536,-3.502797850434913,219.90394239677985,178.23152971015375,0.0038588738658813515,0
204.8485870361328,206.48458191182934,201.66637387157866,205.58677037884885,101010600,209.99000244140626,206.26212615966796,208.48885904036325,206.77133809451257,48.055143553942116,-0.7161567279901533,-2.9454696259459614,220.10762348280127,178.2433210362417,-0.037361741757710676,0
198.40435791015625,203.60164304236298,197.72602561272546,202.6040848015313,69018500,207.74549560546876,206.83372802734374,205.1273586636276,205.25006897008413,43.37697397064699,-1.2885710926103116,-2.6140899192788316,219.99347261391856,179.40590482748772,-0.03145849927117084,0
198.0252685546875,200.16004244803628,196.53891661034845,197.72601327833053,51216500,205.2116943359375,206.71102600097657,202.75999529398092,203.93646889455744,43.11109716187174,-1.752600060853183,-2.4417919475937024,218.98096083795352,182.11925125921445,-0.0019106906696092496,0
195.7707977294922,198.95301083885846,192.77812311451905,198.6836658614824,68536700,201.96962890625,205.87806243896483,200.4302627724847,202.45180141000012,41.4826437248521,-2.2760266965478877,-2.4086388973845394,214.98937803199328,188.4880145461317,-0.011384763377168206,1
197.00778198242188,199.56152863729463,194.20463054641704,197.2372161152265,50478900,198.8113586425781,204.79272003173827,199.28943584246377,201.46197969589497,42.7602246672152,-2.5615043573678804,-2.439211989381208,215.00358067326795,188.33814448542347,0.006318533035958307,1
198.0452423095703,200.0503289543839,197.05765414160055,198.51409591462888,36453900,197.45068969726563,203.72034606933593,198.87470466483262,200.8407547165632,43.86713626391501,-2.673217890518515,-2.4860131696086696,214.41570535881078,189.73503927009546,0.0052660880535218,1
210.55104064941406,211.03050749278242,206.5156271207593,210.7308445260501,63775800,199.8800262451172,203.81276092529296,202.76681665969312,202.6062612498088,55.130971513485754,-1.7326651741045964,-2.335343570507855,215.4122430628903,190.02699033554723,0.06314616899655467,1
212.68861389160156,213.1580823159532,208.76307628033234,210.19144790738707,51909300,202.8126953125,204.01219482421874,206.0740824036626,204.43941627558928,56.72926890242739,-0.8055007624479344,-2.029375008895871,216.65969477044575,189.84585027349954,0.010152280585241868,0
212.08929443359375,213.69746987061376,210.34127831689767,212.18917192393894,49325800,206.0763946533203,204.02301177978515,208.07915308030636,205.83030321340829,56.12560663732559,-0.11771936235916769,-1.6470438795885305,217.69453464074888,189.85529751257144,-0.0028178257737542234,0
211.21029663085938,212.71859464512332,209.30245815432872,210.71086343228015,45029500,208.91689758300782,203.86412811279297,209.12286759715738,206.80848383476302,55.197873049057684,0.35236275729118915,-1.2471625522125867,218.1313028423222,191.15999507027544,-0.004144470399044975,0
211.0205078125,212.32903558469047,209.53220664773164,212.11926693678467,54737900,211.51195068359374,204.4813201904297,209.75541433560494,207.57430637616974,54.98653092442214,0.7015053355266048,-0.8574289746647484,218.58566994608105,192.1577764040166,-0.0008985774907133148,0
208.54331970214844,209.24252311349682,204.02843943795537,207.67431083672193,46140500,211.11040649414062,205.4952163696289,209.35138279111948,207.75049061725676,52.17833753887243,0.7694452802069236,-0.532054123690414,218.07802517293135,194.2509192240413,-0.01173908704907789,0
206.62550354003906,208.2336790492342,204.79757620413463,207.4345828831543,42496600,209.8977844238281,206.35523986816406,208.44275637409268,207.54594751230806,50.04733334796846,0.6609177905407932,-0.2934597408441726,218.01685862291146,195.04940724622918,-0.00919624836148425,0
201.86090087890625,206.80528635778637,200.4824756537251,204.93741112479617,59211800,207.85210571289062,206.96425018310546,206.24880454236387,206.51230266987136,45.117384847086306,0.1882750403069906,-0.19711278461393997,218.04045687735385,194.80185574471648,-0.023059121838798324,0
201.13172912597656,202.52015274475195,199.4736073247078,200.48247209416806,46742400,205.83639221191407,207.37664489746095,204.54311273690143,205.53401657098138,44.39661088434946,-0.24234224048376518,-0.20615867578790503,217.90568692232156,194.26367800687765,-0.0036122485818445016,0
195.04864501953125,197.4758830409797,193.24069928507132,193.45045269257122,78432900,202.64201965332032,207.07698516845704,201.3782901644447,203.62758537980864,38.824276039348135,-1.0622189875948607,-0.37737073814929617,218.0782319249288,192.71909931286416,-0.03024427887573744,1
199.98304748535156,200.51244545494848,197.20618488735448,198.07520901450675,56288500,200.92996520996093,206.0201858520508,200.91320927141368,202.96494212627098,44.86902778629909,-1.2988399575726532,-0.5616645820339676,217.6495628981847,192.18338387915904,0.025298317070217013,1
200.1927947998047,202.50017366149785,199.67338002302156,200.36260025266836,45339700,199.64342346191407,204.7706039428711,200.6730711142107,202.46091533964074,45.117273383352185,-1.4526931829541638,-0.7398703022180069,216.9935733003631,191.78922546672675,0.0010488254734115632,0
199.72332763671875,203.57895243464628,198.28495762525483,203.3492174371598,51396800,199.21590881347657,203.53400726318358,200.35648995504673,201.96317212092762,44.63284015783406,-1.594128923166437,-0.910722026407693,216.0320658888557,191.52495315411306,-0.00234507522388816,1
200.622314453125,201.73105672211125,196.55692105301176,199.14398126681596,70819900,199.11402587890626,202.47520904541017,200.44509812107282,201.71937981769076,45.8322420294395,-1.615059641133172,-1.051589549352789,214.76211772776054,191.5772194304426,0.004501160816033689,1
201.47134399414062,201.9008644592711,199.89313329888972,200.05295557621693,35423300,200.39856567382813,201.52029266357422,200.7871800787621,201.6742823952271,46.99997281568309,-1.5453242614405553,-1.1503364917703423,214.58890063617636,191.41271221782753,0.00423197959474253,1
203.03956604003906,203.5389992121068,200.7321872237246,201.1217444882778,46381600,201.00986938476564,200.96991729736328,201.5379753991878,201.9225157851929,49.17924954128821,-1.347977413160237,-1.1898646760483214,214.62747396451502,191.83765970247717,0.007783846649397574,0
202.590087890625,206.00620910456834,201.8709028727957,202.67998220748078,43604000,201.48932800292968,200.56637573242188,201.8886795630002,202.0438925316351,48.562900648554724,-1.2138551774162636,-1.19466277632191,214.60956995285315,192.3120456477328,-0.002213746602105271,0
200.40257263183594,204.5178973620389,199.92310578136215,203.26931435006063,55126100,201.62517700195312,200.42054290771483,201.39331058594547,201.7454707316716,45.56962076156098,-1.269443187977032,-1.2096188586529344,214.37526477628396,193.00952831453637,-0.010797740805414291,1
203.68882751464844,205.4668084267123,201.82095228760733,202.76987228695742,46607700,202.2384796142578,200.67625274658204,202.15848289551315,202.09880832857647,50.505189563031095,-1.036377072403127,-1.174970501402973,214.26072935953994,193.79216828450302,0.01639826694665114,0
201.2216339111328,205.76647909477697,199.79326227022588,204.15830357568726,72862600,202.18853759765625,201.29355163574218,201.8461999007197,201.93932207085942,47.055404551015414,-1.0387780149273453,-1.1477320041078476,214.13805869188846,194.23247811231076,-0.012112562253018933,1
202.44024658203125,204.11835001917973,200.34263633745982,200.3726011094186,54672600,202.06867370605468,201.53927154541014,202.0442154611569,202.0303992547088,48.91160728337221,-0.9316099019623891,-1.104507583678756,213.3141187535818,194.24533864387917,0.00605607184084711,0
198.55465698242188,204.26817387189894,198.18508130061548,203.26930749599725,60989900,201.26158752441407,201.37545776367188,200.88102930157856,201.398446114293,43.65599211257766,-1.1469912071357555,-1.113004308370156,211.9326885301292,194.21337317641377,-0.019193760456297837,1
198.97418212890625,199.45363372918547,197.13627162659284,198.85432303920933,43904600,200.9759094238281,201.30054321289063,200.2454135773545,200.95767084422266,44.35126085509728,-1.269199725633115,-1.144243391822748,210.4094578452187,194.42509263085554,0.002112895022762018,0
196.227294921875,200.1428492549886,195.47814514596445,199.50357538920457,51447300,199.48360290527344,200.8610412597656,198.90604069219467,200.09760249470492,40.801127658518844,-1.5696082312773,-1.2293163597136583,209.0050049828966,194.3312453222792,-0.013805244367089187,1
198.195068359375,198.46476655376847,196.33717625414866,197.07634287373045,43020700,198.87828979492187,200.53341369628907,198.66904991458813,199.75168719737218,44.24421143263068,-1.6301103676790945,-1.3094751613067457,207.11815017540184,194.93555618446143,0.010028031208825672,0
195.418212890625,198.16509536417735,194.98870767431248,196.97644196425614,38856200,197.47388305664063,199.77127838134766,197.58543757326711,198.9637827779636,40.651110361773554,-1.8804511060403115,-1.423670350253459,205.88178012466696,194.85941555404398,-0.014010719296581597,1
196.35714721679688,197.3460303816964,194.84886452825484,195.71787336797544,45394700,197.0343811035156,199.14798431396486,197.17600745444372,198.48984903956963,42.355761470373714,-1.980256625961573,-1.5349876053950817,204.8286513226353,194.88570872375143,0.004804743182752258,1
200.7721405029297,201.47134391409438,196.6368343380514,198.01527480684123,96813500,197.39397277832032,199.18494110107423,198.37471847060573,198.9048111238169,49.675298746382914,-1.6836916101860595,-1.5647284063532774,204.70866943679547,194.8968145719936,0.02248450514132916,1
201.27157592773438,202.07067208145295,198.73446202428119,201.40143343464243,55814300,198.4028289794922,198.9432159423828,199.34033762298196,199.33513199725644,50.44191185891323,-1.3923117307742245,-1.530245071237467,204.7236107842913,194.89585790467353,0.00248757334336136,0
200.07293701171875,203.2093768046809,199.9730442780961,202.36033429336192,54064000,198.77840270996094,198.8283462524414,199.5845374192276,199.4692783635223,48.53113827256268,-1.2437737703385778,-1.4729508110576892,204.4625404042635,195.65935748392008,-0.005955331300461331,1
201.33151245117188,203.43912119943792,200.39257558111612,201.2216365357081,39525700,199.9610626220703,198.71747283935548,200.1668624298757,199.80786637945857,50.645223268203445,-1.0128246349942742,-1.3809255758450063,204.5643023543969,195.69244203036874,0.0062905831155934955,0
200.7721405029297,202.41028074115465,199.23389299836737,201.20164572639828,50799100,200.84406127929688,198.93922119140626,200.36862178756036,199.9831889473624,49.668734859303235,-0.8649616828322451,-1.2777327972424541,204.6021316505087,195.71254730456943,-0.0027783626191049127,1
200.85205078125,202.98962419564972,199.77327327657756,201.66113009938155,73188600,200.86004333496095,199.12700805664062,200.52976478545693,200.14116382625105,49.81759099877757,-0.7328829182485777,-1.168762821443679,204.66375190493028,195.76379936460097,0.00039801477495893245,1
204.93740844726562,207.15489297707504,199.0341046248948,201.78098710410558,91912800,201.59320983886718,199.99801940917968,201.99897933939317,201.01320830279914,56.84467883118499,-0.2951529849667338,-0.99404085414829,205.33312585607612,195.52593481286917,0.020340134193924886,1
207.58441162109375,209.95171998702364,205.90630823197938,206.4357061767528,78788900,203.0955047607422,200.93695373535155,203.86079009996004,202.20797254248905,60.68599638218232,0.2623183325819127,-0.7427690168022495,206.53974598925717,194.93062144238345,0.012916154224275056,1
212.1991729736328,213.09814660534315,207.9040445567577,208.6731759252599,67941800,205.26903686523437,202.61504974365235,206.64025105785097,204.02455443906064,66.31533705488434,1.0642233378999606,-0.3813705458618075,208.81396018599264,193.57236793900734,0.022230770203315764,1
213.30792236328125,214.40666625629999,211.56988934364432,211.90950026104147,34955800,207.77619323730468,204.31012725830078,208.86280815966109,205.71243951619164,67.51874236904447,1.7688158336863182,0.04866673004781763,210.99679597988882,192.46131559237682,0.005225041050401336,0
209.7119903564453,215.9848699115094,208.56330013289198,212.43889126622693,50229000,209.54818115234374,205.20411224365233,209.14586889192253,206.43963057805593,60.02843712711704,2.013834571051291,0.4417002982485123,212.06457697995032,192.32447636477625,-0.016857939297312052,1
209.7719268798828,211.1903153368944,208.213697736729,209.86183643928914,42848900,210.51508483886718,206.05414733886718,209.3545548879093,207.04550263293353,60.10787490820416,2.18763239768208,0.7908867181352259,212.89505908062583,192.10230420062416,0.0002858039892503772,1
210.90065002441406,211.09043707809712,206.98509558510867,209.2924745188519,48749400,211.17833251953124,207.1369186401367,209.8699199334109,207.74643852229363,61.65342512121052,2.388909095059887,1.1104911935201582,213.97991732527188,191.98534756730626,0.005380715910463962,1
212.16920471191406,213.23798377907798,209.7918979255535,210.27134950514616,44443600,211.1723388671875,208.22068786621094,210.63634819291198,208.55057782949734,63.37104449190216,2.620575723688546,1.412508099553836,215.16581211681603,191.7723485887504,0.006014939675876629,0
210.92062377929688,211.88952536572023,209.6220944658076,210.33129628612954,39765800,210.69487915039062,209.23553619384765,210.73110672170696,208.98149527491543,60.49868702411719,2.672614908488697,1.6645294613408081,215.98524199182202,192.18951539343186,-0.005884835805047839,0
208.3834991455078,210.67091168904602,207.3047216270235,209.69201166358403,38840100,210.42918090820314,209.98868103027343,209.94857086297392,208.8727687059322,55.03945521584598,2.4805374909387865,1.827731067260404,216.35344427337444,192.76224481353964,-0.012028812490351148,1
208.87295532226562,211.64980271899068,208.6831682659836,208.9828312368767,42296300,210.2493865966797,210.38223571777343,209.5900323494045,208.87280263617464,55.866839580788174,2.3408261893981717,1.9303500916879577,216.47646756039126,193.90378756656185,0.0023488240612374867,1
209.92176818847656,212.1592191902425,208.40348697906978,210.06160887608695,47490500,210.0536102294922,210.61597137451173,209.70061096242856,209.06352364568409,57.664665417922734,2.2883556696621383,2.001951207282794,216.76271895027355,194.79020615958973,0.0050212956703405975,0
209.78192138671875,211.5599023237274,209.35240091776063,210.33130094399476,48068100,209.57615356445314,210.3742462158203,209.72771443719196,209.1941414167813,57.329315226392055,2.210012290587258,2.043563423943687,216.5138665737979,196.47542938567474,-0.0006661853268702389,1
210.9405975341797,211.54990664350106,209.46227954032304,210.63095139102305,48974600,209.58014831542968,210.13751373291015,210.13200880285456,209.5116788926719,59.434267788897046,2.2158768311028325,2.0780261053755162,216.26027334771533,198.18736764349563,0.005523241182089356,1
212.23912048339844,215.53538252867688,211.39009321998003,211.8595616297783,51377400,210.3512725830078,210.39022674560547,210.83437936303585,210.00757736371307,61.71370824121928,2.298805275249549,2.122181939350323,216.57488991040952,199.0194490788483,0.0061558702516160135,1
214.15695190429688,214.7063314773177,211.9894136266437,212.89838571641525,46404100,211.40807189941407,210.82872924804687,211.94190354345622,210.76200909836464,64.85479874610238,2.490569892983217,2.195859530076902,217.0994252844754,199.78345130243866,0.009036182474420285,0
213.9072265625,214.90609293027538,212.1692088371252,214.75626907170553,46989300,212.20516357421874,211.12938690185547,212.59701121647083,211.3338668191165,64.1171523228647,2.592509154335062,2.275189454928534,217.1963697842486,201.06993575774362,-0.0011660856188711044,0
213.51766967773438,215.44548969662856,213.28793468034502,213.65751035981805,46022600,212.9523132324219,211.2642333984375,212.90389737022537,211.73092188431974,62.91501690184072,2.6117560702352876,2.342502777989885,217.17227379877818,202.31264746587027,-0.0018211487803653226,1
213.63754272460938,214.9960015887686,213.15807589620647,214.45660521718813,40268800,213.4917022705078,211.53592529296876,213.14844582168672,212.07758021891786,63.14401010490514,2.6066344830675803,2.3953291190054244,216.74874435344552,204.0227171333709,0.0005614197975087887,1
213.80735778808594,214.60645396318566,212.81847455673218,213.78737619229818,37858000,213.80534973144532,212.07831115722655,213.3680831438198,212.39208523149387,63.48796374614192,2.586463108064578,2.433555916817255,215.82649494702636,206.24049724047362,0.0007948746335069146,0
211.03050231933594,214.5664825639156,210.58101550100253,213.93719187335407,51411700,213.18005981445313,212.2940658569336,212.58888953565852,212.14452470201059,54.526814590079795,2.3196684252067996,2.410778418495164,215.2329068711132,207.44339470359387,-0.012987651582609505,0
208.81301879882812,212.14922883427738,207.48452469073794,211.65977882345743,45512500,212.16121826171874,212.18319091796874,211.33026595671507,211.5387963559774,48.62453743063866,1.9073130119277835,2.310085337181688,215.08891400764531,207.71024828483513,-0.010507881543836084,0
207.33470153808594,209.60211724381097,206.92516266487007,208.25365677749065,80698400,210.92462463378905,211.93846893310547,209.99841115050538,210.77441547999712,45.11820405125792,1.4445783281664717,2.1369839353786446,215.22468966101167,207.08802548791414,-0.007079622090835236,0
202.1505889892578,213.33788973606855,201.27158167093614,210.63095505795985,104434500,208.62723388671876,211.0594680786133,207.38247043008954,209.20644702713543,35.461196594440935,0.6520270383823856,1.8399925559793928,216.13034343816062,205.0666383733628,-0.0250035932739211,1
203.11949157714844,207.64435521756303,201.4513712516652,204.27816503495924,75109300,206.48966064453126,210.1475051879883,205.9614774791092,208.0997278544105,38.12673046920199,0.10094316264670056,1.4921826773128544,216.68733086000537,203.8504010735884,0.004792974350137147,0
